$n_0$,$n_1$,$n_2$,$n_3$,$n_4$,N,k,params_label
11055.0,1169.0,72932.0,6301.0,2.0,91466.0,4,s6/mu10minus5
84873.0,942.0,1982.0,7036.0,1.0,94905.0,4,s6/mu10minus5
65837.0,994.0,3662.0,39251.0,2.0,109746.0,4,s6/mu10minus5
8921.0,2973.0,62902.0,12793.0,2.0,87591.0,4,s6/mu10minus5
57978.0,240.0,51883.0,3017.0,2.0,113246.0,4,s6/mu10minus5
72070.0,2603.0,8975.0,8295.0,2.0,91954.0,4,s6/mu10minus5
5212.0,0.0,60058.0,24477.0,2.0,90104.0,4,s6/mu10minus5
3202.0,0.0,104911.0,820.0,2.0,109089.0,4,s6/mu10minus5
30491.0,157.0,60154.0,19181.0,4.0,109995.0,4,s6/mu10minus5
53949.0,372.0,38323.0,569.0,2.0,93677.0,4,s6/mu10minus5
488.0,0.0,49589.0,50877.0,4.0,102001.0,4,s6/mu10minus5
34100.0,725.0,38451.0,22718.0,2.0,96058.0,4,s6/mu10minus5
23089.0,0.0,78295.0,734.0,4.0,102143.0,4,s6/mu10minus5
24282.0,451.0,7937.0,66618.0,2.0,99296.0,4,s6/mu10minus5
45619.0,0.0,10436.0,49429.0,2.0,108613.0,4,s6/mu10minus5
42839.0,0.0,43978.0,9225.0,0.0,96046.0,4,s6/mu10minus5
59493.0,0.0,62853.0,1238.0,2.0,123587.0,4,s6/mu10minus5
3845.0,589.0,97563.0,3197.0,3.0,105260.0,4,s6/mu10minus5
7019.0,60.0,12353.0,89153.0,2.0,108669.0,4,s6/mu10minus5
1967.0,0.0,36428.0,55192.0,2.0,94384.0,4,s6/mu10minus5
11895.0,77.0,80092.0,3208.0,3.0,95275.0,4,s6/mu10minus5
720.0,0.0,53065.0,45296.0,2.0,99928.0,4,s6/mu10minus5
37845.0,3582.0,14616.0,45652.0,2.0,102167.0,4,s6/mu10minus5
74719.0,3058.0,6073.0,2094.0,3.0,85998.0,4,s6/mu10minus5
18813.0,0.0,95562.0,185.0,1.0,114561.0,4,s6/mu10minus5
13093.0,416.0,91173.0,13646.0,3.0,118429.0,4,s6/mu10minus5
27446.0,2471.0,46602.0,34519.0,2.0,111630.0,4,s6/mu10minus5
5175.0,0.0,85212.0,25929.0,2.0,116360.0,4,s6/mu10minus5
3997.0,0.0,87684.0,9995.0,2.0,102201.0,4,s6/mu10minus5
7041.0,1420.0,28676.0,74017.0,2.0,111156.0,4,s6/mu10minus5
72954.0,2171.0,21101.0,3144.0,2.0,99372.0,4,s6/mu10minus5
6558.0,0.0,91900.0,5371.0,3.0,103923.0,4,s6/mu10minus5
8615.0,0.0,36216.0,41872.0,2.0,86731.0,4,s6/mu10minus5
46612.0,5320.0,39732.0,222.0,0.0,94852.0,4,s6/mu10minus5
2156.0,0.0,102556.0,119.0,3.0,105366.0,4,s6/mu10minus5
5658.0,601.0,87996.0,3690.0,3.0,100015.0,4,s6/mu10minus5
702.0,0.0,74833.0,30548.0,2.0,106144.0,4,s6/mu10minus5
72836.0,3.0,0.0,26604.0,3.0,99566.0,4,s6/mu10minus5
41498.0,0.0,50832.0,17893.0,2.0,111126.0,4,s6/mu10minus5
28836.0,0.0,73127.0,2208.0,0.0,104577.0,4,s6/mu10minus5
65921.0,2774.0,35025.0,408.0,3.0,104179.0,4,s6/mu10minus5
939.0,0.0,100977.0,437.0,2.0,102405.0,4,s6/mu10minus5
21790.0,0.0,52418.0,30435.0,2.0,104740.0,4,s6/mu10minus5
28628.0,0.0,81776.0,577.0,2.0,112412.0,4,s6/mu10minus5
648.0,0.0,86098.0,4764.0,0.0,91815.0,4,s6/mu10minus5
843.0,0.0,75590.0,19140.0,2.0,95575.0,4,s6/mu10minus5
49922.0,281.0,59826.0,5034.0,2.0,115131.0,4,s6/mu10minus5
40677.0,206.0,49347.0,9354.0,3.0,100086.0,4,s6/mu10minus5
60030.0,1895.0,32010.0,6429.0,2.0,101340.0,4,s6/mu10minus5
70823.0,8911.0,2618.0,13699.0,3.0,96261.0,4,s6/mu10minus5
5044.0,9.0,66607.0,13828.0,1.0,85502.0,4,s6/mu10minus5
23164.0,959.0,26247.0,64898.0,5.0,115717.0,4,s6/mu10minus5
46759.0,2404.0,30088.0,23338.0,2.0,104392.0,4,s6/mu10minus5
80624.0,6584.0,8034.0,2994.0,1.0,98293.0,4,s6/mu10minus5
3233.0,0.0,74094.0,7558.0,3.0,91912.0,4,s6/mu10minus5
9409.0,691.0,86128.0,14900.0,2.0,111139.0,4,s6/mu10minus5
40247.0,2299.0,34192.0,23499.0,0.0,100247.0,4,s6/mu10minus5
28988.0,0.0,70282.0,837.0,2.0,100398.0,4,s6/mu10minus5
176.0,0.0,55327.0,43627.0,2.0,99691.0,4,s6/mu10minus5
16223.0,2033.0,49627.0,28929.0,2.0,96996.0,4,s6/mu10minus5
648.0,0.0,94229.0,37.0,0.0,94935.0,4,s6/mu10minus5
96351.0,8444.0,964.0,965.0,2.0,108910.0,4,s6/mu10minus5
1666.0,53.0,90847.0,7586.0,2.0,100162.0,4,s6/mu10minus5
41526.0,6411.0,58543.0,3986.0,2.0,113384.0,4,s6/mu10minus5
39678.0,1172.0,61023.0,6793.0,2.0,112605.0,4,s6/mu10minus5
1747.0,0.0,35711.0,58706.0,2.0,96206.0,4,s6/mu10minus5
43233.0,0.0,15429.0,37971.0,0.0,96767.0,4,s6/mu10minus5
65481.0,1349.0,6195.0,34177.0,2.0,109438.0,4,s6/mu10minus5
17849.0,0.0,79373.0,6690.0,0.0,103912.0,4,s6/mu10minus5
6455.0,0.0,47182.0,51485.0,2.0,105409.0,4,s6/mu10minus5
19233.0,0.0,24737.0,55199.0,2.0,99171.0,4,s6/mu10minus5
16627.0,2324.0,71351.0,16431.0,3.0,106750.0,4,s6/mu10minus5
10022.0,40.0,48176.0,27339.0,2.0,85579.0,4,s6/mu10minus5
56098.0,197.0,6956.0,19034.0,3.0,82311.0,4,s6/mu10minus5
2594.0,1168.0,77090.0,3849.0,2.0,85910.0,4,s6/mu10minus5
68286.0,1015.0,1487.0,30573.0,2.0,101364.0,4,s6/mu10minus5
3952.0,0.0,91053.0,1375.0,3.0,96383.0,4,s6/mu10minus5
3634.0,0.0,94802.0,228.0,2.0,98666.0,4,s6/mu10minus5
5448.0,218.0,25605.0,52386.0,2.0,84118.0,4,s6/mu10minus5
21209.0,0.0,63243.0,21788.0,2.0,106346.0,4,s6/mu10minus5
3922.0,0.0,71981.0,10677.0,2.0,86624.0,4,s6/mu10minus5
4717.0,0.0,81945.0,9591.0,1.0,96254.0,4,s6/mu10minus5
11825.0,0.0,84339.0,9411.0,2.0,105735.0,4,s6/mu10minus5
42609.0,421.0,32225.0,21536.0,2.0,96793.0,4,s6/mu10minus5
51867.0,844.0,31434.0,2260.0,5.0,86444.0,4,s6/mu10minus5
91824.0,2059.0,824.0,7817.0,2.0,102661.0,4,s6/mu10minus5
62268.0,0.0,27254.0,5047.0,2.0,97069.0,4,s6/mu10minus5
1330.0,0.0,106717.0,1539.0,4.0,110663.0,4,s6/mu10minus5
1954.0,0.0,49662.0,39872.0,2.0,91490.0,4,s6/mu10minus5
34800.0,1896.0,39820.0,30739.0,2.0,107257.0,4,s6/mu10minus5
54655.0,0.0,41092.0,3558.0,2.0,101300.0,4,s6/mu10minus5
80340.0,0.0,2286.0,2611.0,3.0,85629.0,4,s6/mu10minus5
12188.0,280.0,74494.0,20917.0,3.0,107882.0,4,s6/mu10minus5
67504.0,1811.0,937.0,31398.0,2.0,101776.0,4,s6/mu10minus5
80981.0,4301.0,8446.0,9308.0,0.0,103037.0,4,s6/mu10minus5
4120.0,295.0,96530.0,2194.0,2.0,104138.0,4,s6/mu10minus5
38979.0,0.0,47623.0,2019.0,2.0,88684.0,4,s6/mu10minus5
1260.0,88.0,93607.0,167.0,2.0,95124.0,4,s6/mu10minus5
91292.0,1982.0,3896.0,17594.0,2.0,114766.0,4,s6/mu10minus5
26863.0,621.0,41276.0,32940.0,2.0,101762.0,4,s6/mu10minus5
44244.0,0.0,50691.0,2059.0,1.0,97137.0,4,s6/mu10minus5
36521.0,182.0,80136.0,802.0,2.0,117857.0,4,s6/mu10minus5
22309.0,811.0,17373.0,58021.0,2.0,98814.0,4,s6/mu10minus5
22904.0,299.0,20944.0,49765.0,2.0,94019.0,4,s6/mu10minus5
42867.0,118.0,21359.0,47873.0,2.0,112226.0,4,s6/mu10minus5
10909.0,0.0,34368.0,65914.0,2.0,111193.0,4,s6/mu10minus5
73428.0,92.0,13374.0,24658.0,2.0,111554.0,4,s6/mu10minus5
3817.0,224.0,93436.0,213.0,2.0,97692.0,4,s6/mu10minus5
96647.0,264.0,5294.0,2778.0,2.0,105022.0,4,s6/mu10minus5
5289.0,295.0,89504.0,375.0,4.0,95467.0,4,s6/mu10minus5
3915.0,0.0,27790.0,71642.0,3.0,103351.0,4,s6/mu10minus5
49310.0,4542.0,5748.0,39476.0,1.0,101986.0,4,s6/mu10minus5
17158.0,305.0,76191.0,1999.0,3.0,96215.0,4,s6/mu10minus5
32826.0,2699.0,71752.0,5478.0,2.0,113244.0,4,s6/mu10minus5
58183.0,4492.0,31071.0,2734.0,1.0,96481.0,4,s6/mu10minus5
33013.0,273.0,43943.0,7572.0,2.0,85061.0,4,s6/mu10minus5
1907.0,0.0,100770.0,4675.0,2.0,107398.0,4,s6/mu10minus5
2665.0,50.0,73213.0,10039.0,2.0,85971.0,4,s6/mu10minus5
5013.0,20.0,102879.0,851.0,3.0,109507.0,4,s6/mu10minus5
5285.0,0.0,84696.0,12574.0,2.0,102803.0,4,s6/mu10minus5
18253.0,0.0,60780.0,28836.0,2.0,108041.0,4,s6/mu10minus5
12587.0,1318.0,54261.0,28373.0,1.0,96565.0,4,s6/mu10minus5
9517.0,200.0,90446.0,1895.0,2.0,102192.0,4,s6/mu10minus5
3644.0,0.0,74600.0,23291.0,2.0,101540.0,4,s6/mu10minus5
3993.0,0.0,44773.0,48743.0,0.0,97509.0,4,s6/mu10minus5
32724.0,607.0,40980.0,27763.0,3.0,102077.0,4,s6/mu10minus5
4891.0,204.0,85308.0,1446.0,1.0,92636.0,4,s6/mu10minus5
50745.0,223.0,39080.0,6122.0,2.0,96187.0,4,s6/mu10minus5
6628.0,0.0,101980.0,8152.0,2.0,116762.0,4,s6/mu10minus5
9012.0,0.0,80617.0,20749.0,5.0,110823.0,4,s6/mu10minus5
25432.0,0.0,61462.0,19694.0,2.0,106590.0,4,s6/mu10minus5
43760.0,1213.0,51072.0,130.0,2.0,96430.0,4,s6/mu10minus5
35631.0,87.0,52848.0,7183.0,1.0,95768.0,4,s6/mu10minus5
10504.0,0.0,90861.0,10307.0,3.0,111968.0,4,s6/mu10minus5
20721.0,2549.0,77092.0,1843.0,2.0,102207.0,4,s6/mu10minus5
25492.0,1601.0,75934.0,452.0,0.0,103479.0,4,s6/mu10minus5
1030.0,0.0,107487.0,438.0,2.0,111612.0,4,s6/mu10minus5
35069.0,1042.0,59471.0,5192.0,2.0,100828.0,4,s6/mu10minus5
2178.0,55.0,60789.0,23095.0,3.0,86120.0,4,s6/mu10minus5
98039.0,1303.0,0.0,562.0,0.0,99904.0,4,s6/mu10minus5
6591.0,0.0,92515.0,1102.0,2.0,101053.0,4,s6/mu10minus5
566.0,0.0,38565.0,61660.0,3.0,100807.0,4,s6/mu10minus5
12449.0,0.0,85471.0,5708.0,4.0,104617.0,4,s6/mu10minus5
24708.0,0.0,61668.0,7735.0,0.0,94125.0,4,s6/mu10minus5
7816.0,806.0,80697.0,18859.0,2.0,108234.0,4,s6/mu10minus5
67200.0,2252.0,30465.0,12114.0,3.0,112463.0,4,s6/mu10minus5
25395.0,1355.0,59033.0,7753.0,2.0,93538.0,4,s6/mu10minus5
2055.0,42.0,97488.0,10916.0,2.0,110511.0,4,s6/mu10minus5
73678.0,4140.0,5535.0,10092.0,4.0,93494.0,4,s6/mu10minus5
10496.0,0.0,85904.0,892.0,2.0,97361.0,4,s6/mu10minus5
10544.0,0.0,53488.0,32984.0,4.0,97044.0,4,s6/mu10minus5
12907.0,1061.0,76888.0,11291.0,6.0,102375.0,4,s6/mu10minus5
1523.0,0.0,83281.0,24913.0,2.0,109930.0,4,s6/mu10minus5
6673.0,0.0,81184.0,14498.0,2.0,103110.0,4,s6/mu10minus5
16296.0,684.0,39877.0,41561.0,2.0,98430.0,4,s6/mu10minus5
472.0,0.0,74807.0,19698.0,3.0,95182.0,4,s6/mu10minus5
47209.0,2940.0,21328.0,25015.0,1.0,96493.0,4,s6/mu10minus5
23019.0,0.0,47113.0,17940.0,3.0,99061.0,4,s6/mu10minus5
47160.0,1493.0,7398.0,34219.0,4.0,90366.0,4,s6/mu10minus5
53146.0,0.0,58283.0,329.0,3.0,111761.0,4,s6/mu10minus5
37601.0,376.0,18223.0,49331.0,0.0,107287.0,4,s6/mu10minus5
34562.0,0.0,63214.0,13498.0,3.0,111277.0,4,s6/mu10minus5
4933.0,924.0,51373.0,34324.0,3.0,91603.0,4,s6/mu10minus5
80045.0,1332.0,4149.0,24419.0,3.0,109966.0,4,s6/mu10minus5
33160.0,0.0,63764.0,62.0,2.0,96998.0,4,s6/mu10minus5
25839.0,2319.0,401.0,65669.0,3.0,94231.0,4,s6/mu10minus5
55976.0,132.0,9028.0,24227.0,2.0,89748.0,4,s6/mu10minus5
23097.0,0.0,43139.0,23330.0,2.0,89699.0,4,s6/mu10minus5
1385.0,0.0,90384.0,5442.0,3.0,98014.0,4,s6/mu10minus5
22124.0,6927.0,73239.0,2445.0,2.0,109628.0,4,s6/mu10minus5
10368.0,1163.0,67586.0,6214.0,2.0,85931.0,4,s6/mu10minus5
3850.0,0.0,81293.0,9679.0,0.0,96904.0,4,s6/mu10minus5
1213.0,0.0,83186.0,20812.0,3.0,108019.0,4,s6/mu10minus5
4957.0,508.0,92393.0,8187.0,2.0,106266.0,4,s6/mu10minus5
51087.0,0.0,2138.0,43540.0,2.0,96767.0,4,s6/mu10minus5
11223.0,501.0,85271.0,4961.0,3.0,102701.0,4,s6/mu10minus5
11024.0,0.0,84007.0,179.0,3.0,95236.0,4,s6/mu10minus5
9512.0,1011.0,35700.0,35333.0,2.0,106506.0,4,s6/mu10minus5
2556.0,193.0,88633.0,10141.0,3.0,101563.0,4,s6/mu10minus5
41656.0,2354.0,3147.0,43954.0,2.0,91171.0,4,s6/mu10minus5
55891.0,2120.0,46149.0,1995.0,3.0,106988.0,4,s6/mu10minus5
15576.0,2604.0,65889.0,27642.0,2.0,111713.0,4,s6/mu10minus5
34101.0,1684.0,59710.0,21044.0,2.0,117013.0,4,s6/mu10minus5
67635.0,0.0,24244.0,28898.0,2.0,120831.0,4,s6/mu10minus5
15163.0,389.0,82584.0,21244.0,3.0,119390.0,4,s6/mu10minus5
31989.0,54.0,16743.0,54390.0,2.0,107781.0,4,s6/mu10minus5
1340.0,0.0,63215.0,27480.0,3.0,92232.0,4,s6/mu10minus5
70620.0,0.0,12322.0,27075.0,0.0,110017.0,4,s6/mu10minus5
57649.0,3476.0,38978.0,572.0,2.0,100742.0,4,s6/mu10minus5
33165.0,467.0,78597.0,1771.0,0.0,114003.0,4,s6/mu10minus5
9207.0,72.0,70089.0,24800.0,2.0,104636.0,4,s6/mu10minus5
57248.0,0.0,61491.0,3160.0,2.0,123285.0,4,s6/mu10minus5
974.0,0.0,84587.0,22618.0,2.0,108208.0,4,s6/mu10minus5
20317.0,287.0,73815.0,10941.0,0.0,105360.0,4,s6/mu10minus5
7875.0,10.0,76630.0,5332.0,0.0,89865.0,4,s6/mu10minus5
78958.0,1474.0,4846.0,15173.0,2.0,100582.0,4,s6/mu10minus5
27976.0,1163.0,55689.0,1842.0,3.0,87118.0,4,s6/mu10minus5
6723.0,862.0,84741.0,1482.0,2.0,94327.0,4,s6/mu10minus5
72053.0,9391.0,30113.0,6533.0,4.0,118178.0,4,s6/mu10minus5
15302.0,775.0,79644.0,4468.0,1.0,100232.0,4,s6/mu10minus5
3844.0,758.0,113026.0,13036.0,2.0,130709.0,4,s6/mu10minus5
10598.0,54.0,101457.0,2284.0,2.0,114630.0,4,s6/mu10minus5
1898.0,0.0,81102.0,24653.0,2.0,107708.0,4,s6/mu10minus5
34575.0,484.0,27634.0,46103.0,2.0,109502.0,4,s6/mu10minus5
19963.0,0.0,23035.0,64229.0,2.0,107229.0,4,s6/mu10minus5
4392.0,327.0,97595.0,818.0,2.0,103150.0,4,s6/mu10minus5
31682.0,0.0,70047.0,4467.0,4.0,106434.0,4,s6/mu10minus5
1482.0,107.0,75740.0,1855.0,2.0,79309.0,4,s6/mu10minus5
35860.0,626.0,73541.0,500.0,3.0,110669.0,4,s6/mu10minus5
58280.0,1284.0,24747.0,25589.0,2.0,109905.0,4,s6/mu10minus5
11814.0,83.0,93392.0,2440.0,2.0,107834.0,4,s6/mu10minus5
26964.0,6171.0,61585.0,11890.0,2.0,106681.0,4,s6/mu10minus5
80782.0,2511.0,4276.0,10885.0,3.0,98845.0,4,s6/mu10minus5
16211.0,1079.0,73542.0,18.0,2.0,90869.0,4,s6/mu10minus5
40923.0,783.0,4921.0,63691.0,2.0,110347.0,4,s6/mu10minus5
344.0,0.0,96373.0,6081.0,1.0,102836.0,4,s6/mu10minus5
31291.0,0.0,51858.0,26231.0,3.0,109414.0,4,s6/mu10minus5
76889.0,2.0,5960.0,10554.0,0.0,93415.0,4,s6/mu10minus5
1263.0,0.0,62520.0,30514.0,2.0,94342.0,4,s6/mu10minus5
1243.0,0.0,62506.0,25468.0,3.0,89251.0,4,s6/mu10minus5
95362.0,1720.0,13287.0,1109.0,2.0,111569.0,4,s6/mu10minus5
3691.0,215.0,83818.0,3232.0,3.0,90959.0,4,s6/mu10minus5
2325.0,0.0,95180.0,10236.0,2.0,107811.0,4,s6/mu10minus5
19492.0,1232.0,88101.0,1684.0,2.0,110511.0,4,s6/mu10minus5
30672.0,7949.0,64216.0,1322.0,2.0,106627.0,4,s6/mu10minus5
15561.0,2451.0,55029.0,14887.0,2.0,87930.0,4,s6/mu10minus5
85625.0,6167.0,3776.0,10477.0,2.0,106096.0,4,s6/mu10minus5
9839.0,0.0,82943.0,11491.0,1.0,104689.0,4,s6/mu10minus5
63216.0,3763.0,17763.0,11147.0,0.0,95889.0,4,s6/mu10minus5
240.0,0.0,77773.0,16588.0,0.0,101432.0,4,s6/mu10minus5
48030.0,8112.0,57527.0,3603.0,4.0,117319.0,4,s6/mu10minus5
20366.0,573.0,83095.0,129.0,2.0,104889.0,4,s6/mu10minus5
34071.0,2616.0,20747.0,55971.0,2.0,113407.0,4,s6/mu10minus5
25297.0,0.0,74015.0,283.0,1.0,99634.0,4,s6/mu10minus5
9330.0,0.0,70644.0,20761.0,2.0,101011.0,4,s6/mu10minus5
2264.0,5.0,86537.0,9342.0,0.0,98154.0,4,s6/mu10minus5
11350.0,473.0,62276.0,11445.0,2.0,85546.0,4,s6/mu10minus5
1921.0,0.0,78191.0,4438.0,2.0,84557.0,4,s6/mu10minus5
445.0,0.0,91623.0,8934.0,2.0,101139.0,4,s6/mu10minus5
2048.0,0.0,51728.0,55870.0,2.0,109690.0,4,s6/mu10minus5
68549.0,8649.0,4679.0,14820.0,3.0,99398.0,4,s6/mu10minus5
2221.0,0.0,89539.0,10651.0,2.0,102414.0,4,s6/mu10minus5
1771.0,0.0,68693.0,27731.0,2.0,98224.0,4,s6/mu10minus5
5520.0,1915.0,57095.0,33138.0,2.0,97671.0,4,s6/mu10minus5
90119.0,3221.0,6188.0,540.0,2.0,100070.0,4,s6/mu10minus5
75938.0,7762.0,0.0,10365.0,3.0,96164.0,4,s6/mu10minus5
5742.0,0.0,90864.0,7466.0,3.0,104076.0,4,s6/mu10minus5
53493.0,5204.0,32811.0,1110.0,2.0,92886.0,4,s6/mu10minus5
36361.0,0.0,29777.0,22177.0,2.0,88317.0,4,s6/mu10minus5
6124.0,226.0,62943.0,30877.0,3.0,100408.0,4,s6/mu10minus5
3575.0,148.0,77712.0,5839.0,2.0,87276.0,4,s6/mu10minus5
32035.0,2609.0,61259.0,660.0,2.0,96614.0,4,s6/mu10minus5
7754.0,958.0,79907.0,5559.0,2.0,94499.0,4,s6/mu10minus5
4192.0,0.0,82866.0,918.0,2.0,102664.0,4,s6/mu10minus5
76335.0,409.0,10458.0,7452.0,5.0,95727.0,4,s6/mu10minus5
8088.0,0.0,60291.0,37874.0,2.0,106786.0,4,s6/mu10minus5
10944.0,0.0,46586.0,42998.0,2.0,100530.0,4,s6/mu10minus5
1050.0,232.0,84795.0,58.0,2.0,88775.0,4,s6/mu10minus5
22327.0,830.0,66457.0,8898.0,2.0,98601.0,4,s6/mu10minus5
19450.0,974.0,48885.0,33607.0,2.0,102918.0,4,s6/mu10minus5
18983.0,2093.0,61022.0,11313.0,3.0,94292.0,4,s6/mu10minus5
16472.0,389.0,66033.0,1158.0,2.0,86591.0,4,s6/mu10minus5
17606.0,13.0,34975.0,50190.0,2.0,103688.0,4,s6/mu10minus5
61048.0,15200.0,17114.0,541.0,2.0,96934.0,4,s6/mu10minus5
2545.0,0.0,89290.0,9274.0,2.0,101112.0,4,s6/mu10minus5
80901.0,5028.0,2926.0,24218.0,2.0,113345.0,4,s6/mu10minus5
50079.0,1495.0,15223.0,10983.0,0.0,77815.0,4,s6/mu10minus5
14489.0,371.0,255.0,69514.0,2.0,84982.0,4,s6/mu10minus5
19693.0,24.0,92443.0,3516.0,3.0,115681.0,4,s6/mu10minus5
53129.0,3712.0,4284.0,31553.0,2.0,92691.0,4,s6/mu10minus5
58250.0,2291.0,15511.0,16637.0,3.0,92692.0,4,s6/mu10minus5
13740.0,147.0,87494.0,5178.0,2.0,106561.0,4,s6/mu10minus5
18144.0,568.0,81526.0,1354.0,2.0,101799.0,4,s6/mu10minus5
25720.0,0.0,64044.0,6651.0,1.0,96439.0,4,s6/mu10minus5
1663.0,174.0,71791.0,21001.0,2.0,94634.0,4,s6/mu10minus5
17908.0,1577.0,88677.0,3037.0,2.0,112728.0,4,s6/mu10minus5
27113.0,0.0,0.0,85138.0,2.0,112274.0,4,s6/mu10minus5
90988.0,2528.0,8437.0,708.0,0.0,103381.0,4,s6/mu10minus5
3620.0,1.0,73303.0,30197.0,3.0,107124.0,4,s6/mu10minus5
1457.0,84.0,86929.0,804.0,2.0,90188.0,4,s6/mu10minus5
4416.0,0.0,65640.0,28791.0,3.0,98926.0,4,s6/mu10minus5
29195.0,0.0,54980.0,8048.0,3.0,95541.0,4,s6/mu10minus5
1033.0,0.0,73898.0,36291.0,2.0,111224.0,4,s6/mu10minus5
1722.0,88.0,55761.0,23102.0,2.0,80675.0,4,s6/mu10minus5
20767.0,0.0,79413.0,4553.0,2.0,104847.0,4,s6/mu10minus5
15760.0,1426.0,83423.0,1821.0,2.0,102514.0,4,s6/mu10minus5
13531.0,342.0,61026.0,20932.0,2.0,96024.0,4,s6/mu10minus5
25088.0,546.0,11186.0,63640.0,2.0,100462.0,4,s6/mu10minus5
8103.0,232.0,86795.0,281.0,2.0,95469.0,4,s6/mu10minus5
23703.0,800.0,71470.0,6421.0,2.0,102404.0,4,s6/mu10minus5
15622.0,1426.0,49460.0,35707.0,2.0,102217.0,4,s6/mu10minus5
36543.0,2541.0,55442.0,1364.0,1.0,95901.0,4,s6/mu10minus5
39950.0,1435.0,48929.0,6337.0,4.0,97123.0,4,s6/mu10minus5
34942.0,2994.0,28892.0,28797.0,2.0,95627.0,4,s6/mu10minus5
13714.0,355.0,17453.0,66465.0,2.0,97989.0,4,s6/mu10minus5
17836.0,0.0,72363.0,1951.0,2.0,92154.0,4,s6/mu10minus5
3245.0,0.0,57640.0,34172.0,3.0,95254.0,4,s6/mu10minus5
564.0,34.0,89766.0,2155.0,2.0,92804.0,4,s6/mu10minus5
95107.0,0.0,539.0,125.0,2.0,95777.0,4,s6/mu10minus5
70263.0,8174.0,6755.0,17312.0,4.0,103590.0,4,s6/mu10minus5
460.0,0.0,80581.0,11459.0,2.0,92507.0,4,s6/mu10minus5
37370.0,2308.0,44437.0,934.0,2.0,85051.0,4,s6/mu10minus5
68628.0,905.0,23412.0,21692.0,3.0,117326.0,4,s6/mu10minus5
26321.0,1346.0,39096.0,11131.0,3.0,90093.0,4,s6/mu10minus5
317.0,0.0,54397.0,42648.0,2.0,108827.0,4,s6/mu10minus5
16742.0,32.0,0.0,75442.0,4.0,92243.0,4,s6/mu10minus5
4692.0,653.0,70277.0,7550.0,2.0,83197.0,4,s6/mu10minus5
5672.0,0.0,29438.0,49165.0,4.0,97394.0,4,s6/mu10minus5
37434.0,4042.0,19111.0,40033.0,4.0,100624.0,4,s6/mu10minus5
229.0,0.0,86037.0,11577.0,2.0,98041.0,4,s6/mu10minus5
6503.0,0.0,83770.0,8711.0,2.0,98986.0,4,s6/mu10minus5
8431.0,0.0,84687.0,4303.0,0.0,99123.0,4,s6/mu10minus5
31472.0,204.0,68597.0,3804.0,2.0,104097.0,4,s6/mu10minus5
22164.0,702.0,45478.0,34202.0,3.0,102549.0,4,s6/mu10minus5
14498.0,78.0,16817.0,54805.0,2.0,86226.0,4,s6/mu10minus5
2558.0,375.0,97883.0,4908.0,3.0,106743.0,4,s6/mu10minus5
14752.0,617.0,70942.0,3456.0,2.0,89769.0,4,s6/mu10minus5
1729.0,0.0,77010.0,23459.0,0.0,112555.0,4,s6/mu10minus5
73734.0,5918.0,15184.0,3721.0,3.0,98560.0,4,s6/mu10minus5
5934.0,0.0,78497.0,7794.0,4.0,92260.0,4,s6/mu10minus5
8512.0,482.0,52462.0,45601.0,4.0,107061.0,4,s6/mu10minus5
1918.0,248.0,82103.0,15629.0,3.0,99930.0,4,s6/mu10minus5
1365.0,113.0,48638.0,53118.0,2.0,103236.0,4,s6/mu10minus5
53763.0,5233.0,35266.0,3287.0,2.0,97664.0,4,s6/mu10minus5
39258.0,1818.0,22540.0,51217.0,1.0,114856.0,4,s6/mu10minus5
44828.0,0.0,40503.0,18622.0,2.0,103972.0,4,s6/mu10minus5
28217.0,497.0,2431.0,52664.0,2.0,84100.0,4,s6/mu10minus5
4918.0,0.0,79062.0,16324.0,2.0,100618.0,4,s6/mu10minus5
52893.0,0.0,8364.0,32378.0,2.0,96124.0,4,s6/mu10minus5
52066.0,5614.0,4178.0,36117.0,5.0,97980.0,4,s6/mu10minus5
1396.0,0.0,77550.0,21078.0,2.0,100063.0,4,s6/mu10minus5
31127.0,0.0,60338.0,9677.0,2.0,101165.0,4,s6/mu10minus5
76129.0,0.0,26316.0,3226.0,2.0,105867.0,4,s6/mu10minus5
27735.0,419.0,75078.0,803.0,2.0,104037.0,4,s6/mu10minus5
32839.0,0.0,30504.0,32910.0,4.0,96257.0,4,s6/mu10minus5
14039.0,148.0,69541.0,149.0,5.0,84922.0,4,s6/mu10minus5
12901.0,2537.0,92194.0,924.0,2.0,108757.0,4,s6/mu10minus5
634.0,56.0,90200.0,968.0,4.0,92309.0,4,s6/mu10minus5
60067.0,7111.0,31971.0,10144.0,2.0,109444.0,4,s6/mu10minus5
76122.0,1674.0,5167.0,2394.0,2.0,87965.0,4,s6/mu10minus5
11710.0,148.0,73581.0,19797.0,2.0,105262.0,4,s6/mu10minus5
15717.0,0.0,46092.0,37430.0,5.0,99339.0,4,s6/mu10minus5
71140.0,15315.0,14849.0,1568.0,2.0,103002.0,4,s6/mu10minus5
8580.0,0.0,61106.0,33453.0,3.0,103395.0,4,s6/mu10minus5
22750.0,282.0,4014.0,76254.0,3.0,103303.0,4,s6/mu10minus5
1465.0,17.0,97857.0,2075.0,2.0,101947.0,4,s6/mu10minus5
41280.0,840.0,11843.0,43936.0,4.0,100311.0,4,s6/mu10minus5
24017.0,90.0,66929.0,2492.0,2.0,94041.0,4,s6/mu10minus5
